,latitude,longitude,avg_temp,std_temp,avg_wind_speed,std_wind_speed,avg_wind_direction,std_wind_direction
1262,34.17535,-99.54318,13.082306,7.583931,25.169977,7.7156734,187.32582,97.00821
1263,34.15848,-99.52693,13.037007,7.5683002,24.820244,7.597508,185.5219,97.27359
1264,34.16962,-99.58785,13.049806,7.583931,25.169977,7.7156734,187.32582,97.00821
1265,34.20556,-99.52888,13.007019,7.570155,25.030447,7.730636,184.88264,97.065605
1266,34.17994,-99.50828,12.909521,7.570155,25.030447,7.730636,184.88264,97.065605
1267,34.18124,-99.50301,12.870519,7.5701547,25.030447,7.730636,184.88264,97.065605
1268,34.21578,-99.54244,13.173306,7.5839314,25.169977,7.7156734,187.32582,97.00821
1269,34.12303,-99.56417,13.056508,7.5683002,24.820244,7.597508,185.5219,97.27359
1270,34.15717,-99.55586,13.095509,7.5683007,24.820244,7.597508,185.5219,97.27359
1271,34.14663,-99.58232,13.076009,7.5683002,24.820244,7.597508,185.5219,97.27359
1272,34.16259,-99.54549,13.095509,7.5683007,24.820244,7.597508,185.5219,97.27359
1273,34.17593,-99.52705,12.922519,7.570155,25.030447,7.730636,184.88264,97.065605
1274,34.19006,-99.56387,13.062806,7.583931,25.169977,7.7156734,187.32582,97.00821
1275,34.14245,-99.59928,13.076009,7.5683002,24.820244,7.597508,185.5219,97.27359
1276,34.16094,-99.55132,13.102009,7.5683002,24.820244,7.597508,185.5219,97.27359
1277,34.1894,-99.55623,13.075805,7.583931,25.169977,7.7156734,187.32582,97.00821
1278,34.14458,-99.54148,13.050009,7.5683002,24.820244,7.597508,185.5219,97.27359
1279,34.14517,-99.53131,13.004508,7.5683002,24.820244,7.597508,185.5219,97.27359
1280,34.20408,-99.58646,13.082306,7.583931,25.169977,7.7156734,187.32582,97.00821
1281,34.20795,-99.51906,12.9680195,7.570154,25.030447,7.730636,184.88264,97.065605
1282,34.15604,-99.58873,13.050009,7.5683002,24.820244,7.597508,185.5219,97.27359
1283,34.21116,-99.55425,13.134307,7.5839314,25.169977,7.7156734,187.32582,97.00821
1284,34.1738,-99.55034,13.108306,7.583931,25.169977,7.7156734,187.32582,97.00821
1285,34.1363,-99.55676,13.037007,7.5683002,24.820244,7.597508,185.5219,97.27359
1286,34.21532,-99.53336,13.166806,7.583931,25.169977,7.7156734,187.32582,97.00821
1287,34.21449,-99.57787,13.108306,7.583931,25.169977,7.7156734,187.32582,97.00821
1288,34.20408,-99.56795,13.095306,7.5839314,25.169977,7.7156734,187.32582,97.00821
1289,34.21132,-99.53707,13.166806,7.583931,25.169977,7.7156734,187.32582,97.00821
1290,34.17478,-99.53893,13.062806,7.583931,25.169977,7.7156734,187.32582,97.00821
1291,34.14329,-99.54917,13.043508,7.5683007,24.820244,7.597508,185.5219,97.27359
1292,34.22771,-99.55979,13.166806,7.583931,25.169977,7.7156734,187.32582,97.00821
1293,34.21438,-99.5725,13.121307,7.5839314,25.169977,7.7156734,187.32582,97.00821
1294,34.1516,-99.51649,12.929734,7.546454,24.82607,7.655339,184.80017,96.748024
1295,34.16592,-99.59175,13.023805,7.583931,25.169977,7.7156734,187.32582,97.00821
1296,34.14678,-99.5271,12.972009,7.5683002,24.820244,7.597508,185.5219,97.27359
1297,34.23039,-99.55039,13.160305,7.583931,25.169977,7.7156734,187.32582,97.00821
1298,34.2041,-99.56326,13.101807,7.5839314,25.169977,7.7156734,187.32582,97.00821
1299,33.4708,-98.6182,13.9123125,7.427914,24.47002,7.461317,185.67331,87.55805
1300,33.50691,-98.55985,14.016313,7.4279137,24.47002,7.461317,185.67331,87.55805
1301,33.5346,-98.52639,14.02181,7.417521,24.886177,7.3054514,184.06279,87.93514
1302,33.55639,-98.56179,14.143868,7.4788465,24.607822,7.524414,185.66513,88.33222
1303,33.53809,-98.55919,14.033368,7.4788465,24.607822,7.524414,185.66513,88.33222
1304,33.50973,-98.53866,14.068314,7.427914,24.47002,7.461317,185.67331,87.55805
1305,33.50629,-98.56339,14.029312,7.4279137,24.47002,7.461317,185.67331,87.55805
1306,33.4801,-98.63519,14.057969,7.430507,25.259539,7.715633,186.9101,87.34984
1307,33.50129,-98.58339,14.029312,7.4279137,24.47002,7.461317,185.67331,87.55805
1308,33.48349,-98.64779,14.12947,7.430508,25.259539,7.715633,186.9101,87.34984
1309,33.49075,-98.54707,14.029312,7.4279137,24.47002,7.461317,185.67331,87.55805
1310,33.5417,-98.54829,14.033368,7.4788465,24.607822,7.524414,185.66513,88.33222
1311,33.474,-98.6312,13.905812,7.427914,24.47002,7.461317,185.67331,87.55805
1312,33.46899,-98.64189,14.090469,7.4305077,25.259539,7.715633,186.9101,87.34984
1313,33.53399,-98.52899,14.02181,7.417521,24.886177,7.3054514,184.06279,87.93514
1314,33.50909,-98.54199,14.068314,7.427914,24.47002,7.461317,185.67331,87.55805
1315,33.47849,-98.63739,14.051472,7.4305077,25.259539,7.715633,186.9101,87.34984
1316,33.50079,-98.59049,14.016313,7.4279137,24.47002,7.461317,185.67331,87.55805
1317,33.4778,-98.56999,13.990313,7.427914,24.47002,7.461317,185.67331,87.55805
1318,33.50509,-98.56629,14.029312,7.4279137,24.47002,7.461317,185.67331,87.55805
1319,33.48069,-98.60439,13.925312,7.427914,24.47002,7.461317,185.67331,87.55805
1320,33.48669,-98.55609,14.055312,7.427914,24.47002,7.461317,185.67331,87.55805
1321,33.50399,-98.60089,14.061812,7.4279146,24.47002,7.461317,185.67331,87.55805
1322,33.47149,-98.62259,13.938313,7.427914,24.47002,7.461317,185.67331,87.55805
1323,33.54705,-98.54306,14.039867,7.478846,24.607822,7.524414,185.66513,88.33222
1324,33.50084,-98.57536,14.009813,7.427914,24.47002,7.461317,185.67331,87.55805
1325,33.5575,-98.55959,14.143868,7.4788465,24.607822,7.524414,185.66513,88.33222
1326,33.4866,-98.64029,14.10347,7.430508,25.259539,7.715633,186.9101,87.34984
1327,33.47619,-98.58259,13.957813,7.4279146,24.47002,7.461317,185.67331,87.55805
1328,33.4758,-98.61699,13.938313,7.427914,24.47002,7.461317,185.67331,87.55805
1329,33.4778,-98.57389,13.951313,7.4279146,24.47002,7.461317,185.67331,87.55805
1330,33.50559,-98.60369,14.087812,7.427914,24.47002,7.461317,185.67331,87.55805
1331,33.48389,-98.6191,13.990313,7.427914,24.47002,7.461317,185.67331,87.55805
1332,33.4764,-98.61169,13.931812,7.427914,24.47002,7.461317,185.67331,87.55805
1333,33.5094,-98.59349,14.035811,7.427914,24.47002,7.461317,185.67331,87.55805
1334,33.52959,-98.56049,14.139813,7.427915,24.47002,7.461317,185.67331,87.55805
1335,33.54269,-98.52839,14.086808,7.4175215,24.886177,7.3054514,184.06279,87.93514
1336,33.47799,-98.60859,13.938313,7.427914,24.47002,7.461317,185.67331,87.55805
1337,33.48439,-98.6452,14.12947,7.430508,25.259539,7.715633,186.9101,87.34984
1338,33.5561,-98.52379,14.158311,7.4175224,24.886177,7.3054514,184.06279,87.93514
1339,33.5053,-98.59599,14.022813,7.4279137,24.47002,7.461317,185.67331,87.55805
1340,33.50969,-98.5565,14.022813,7.4279137,24.47002,7.461317,185.67331,87.55805
1341,33.54419,-98.52429,14.10631,7.4175215,24.886177,7.3054514,184.06279,87.93514
1342,33.4847,-98.66229,14.090469,7.4305077,25.259539,7.715633,186.9101,87.34984
1343,33.4778,-98.62569,13.905812,7.427914,24.47002,7.461317,185.67331,87.55805
1344,33.4968,-98.57029,13.957813,7.4279146,24.47002,7.461317,185.67331,87.55805
1345,33.5351,-98.5229,14.10631,7.4175215,24.886177,7.3054514,184.06279,87.93514
1346,33.47849,-98.62149,13.938313,7.427914,24.47002,7.461317,185.67331,87.55805
1347,33.52919,-98.55679,14.094314,7.427914,24.47002,7.461317,185.67331,87.55805
1348,33.4973,-98.56089,13.957813,7.4279146,24.47002,7.461317,185.67331,87.55805
1349,33.46759,-98.57069,14.022813,7.4279137,24.47002,7.461317,185.67331,87.55805
1350,33.54759,-98.53809,14.05287,7.478846,24.607822,7.524414,185.66513,88.33222
1351,33.50979,-98.536,14.055312,7.427914,24.47002,7.461317,185.67331,87.55805
1352,33.53669,-98.56419,14.085369,7.478846,24.607822,7.524414,185.66513,88.33222
1353,33.48509,-98.59189,13.925312,7.427914,24.47002,7.461317,185.67331,87.55805
1354,33.4968,-98.56339,13.977312,7.427914,24.47002,7.461317,185.67331,87.55805
1355,33.49316,-98.57764,13.951313,7.4279146,24.47002,7.461317,185.67331,87.55805
1356,33.46729,-98.57599,14.029312,7.4279137,24.47002,7.461317,185.67331,87.55805
1357,33.47559,-98.57779,13.944814,7.427914,24.47002,7.461317,185.67331,87.55805
1358,33.50214,-98.55097,13.951313,7.4279146,24.47002,7.461317,185.67331,87.55805
1359,33.4828,-98.59699,13.957813,7.4279146,24.47002,7.461317,185.67331,87.55805
1360,33.50364,-98.58051,14.016313,7.4279137,24.47002,7.461317,185.67331,87.55805
1361,33.56559,-98.55719,14.15687,7.478846,24.607822,7.524414,185.66513,88.33222
1362,33.48369,-98.65769,14.12947,7.430508,25.259539,7.715633,186.9101,87.34984
1363,33.4824,-98.60099,13.931812,7.427914,24.47002,7.461317,185.67331,87.55805
1364,33.50264,-98.54845,13.957813,7.4279146,24.47002,7.461317,185.67331,87.55805
1365,33.56598,-98.55455,14.163369,7.4788465,24.607822,7.524414,185.66513,88.33222
1366,33.54569,-98.53269,14.098368,7.4788465,24.607822,7.524414,185.66513,88.33222
1367,33.49699,-98.56739,13.970813,7.4279137,24.47002,7.461317,185.67331,87.55805
1368,33.50029,-98.55449,13.970813,7.4279137,24.47002,7.461317,185.67331,87.55805
1369,33.4861,-98.60849,13.964312,7.427914,24.47002,7.461317,185.67331,87.55805
1370,33.53029,-98.55249,14.081312,7.427914,24.47002,7.461317,185.67331,87.55805
1371,33.54179,-98.54549,14.013866,7.478846,24.607822,7.524414,185.66513,88.33222
1372,33.53,-98.5482,14.048813,7.427914,24.47002,7.461317,185.67331,87.55805
1373,33.54569,-98.53519,14.065867,7.4788456,24.607822,7.524414,185.66513,88.33222
1374,33.4684,-98.56649,14.035811,7.427914,24.47002,7.461317,185.67331,87.55805
1375,33.48679,-98.61459,14.009813,7.427914,24.47002,7.461317,185.67331,87.55805
1376,33.50979,-98.53339,14.061812,7.4279146,24.47002,7.461317,185.67331,87.55805
1377,33.50369,-98.5985,14.035811,7.427914,24.47002,7.461317,185.67331,87.55805
1378,33.47319,-98.6386,14.064469,7.430507,25.259539,7.715633,186.9101,87.34984
1379,33.47559,-98.64529,14.064469,7.430507,25.259539,7.715633,186.9101,87.34984
1380,33.4908,-98.57399,13.951313,7.4279146,24.47002,7.461317,185.67331,87.55805
1381,33.50259,-98.54589,13.951313,7.4279146,24.47002,7.461317,185.67331,87.55805
1382,33.47619,-98.6144,13.918813,7.427914,24.47002,7.461317,185.67331,87.55805
1383,33.49799,-98.55709,13.957813,7.4279146,24.47002,7.461317,185.67331,87.55805
1384,33.4833,-98.65139,14.090469,7.4305077,25.259539,7.715633,186.9101,87.34984
1385,33.4857,-98.5641,13.964312,7.427914,24.47002,7.461317,185.67331,87.55805
1386,33.4829,-98.6331,14.064469,7.430507,25.259539,7.715633,186.9101,87.34984
1387,33.53729,-98.56149,14.033368,7.4788465,24.607822,7.524414,185.66513,88.33222
1388,33.4926,-98.55029,14.022813,7.4279137,24.47002,7.461317,185.67331,87.55805
1389,33.53389,-98.51759,14.112809,7.4175215,24.886177,7.3054514,184.06279,87.93514
1390,33.48549,-98.56049,14.022813,7.4279137,24.47002,7.461317,185.67331,87.55805
1391,33.4876,-98.56839,13.951313,7.4279146,24.47002,7.461317,185.67331,87.55805
1392,33.4843,-98.65499,14.10347,7.430508,25.259539,7.715633,186.9101,87.34984
1393,33.46719,-98.5734,14.022813,7.4279137,24.47002,7.461317,185.67331,87.55805
1394,32.942,-101.10851,12.804252,7.4359803,25.30681,7.250298,184.08942,86.86894
1395,32.94392,-101.32668,13.1105,7.4205713,24.453833,7.354692,185.41032,89.65571
1396,32.94212,-101.10984,12.804252,7.4359803,25.30681,7.250298,184.08942,86.86894
1397,34.39536,-101.29975,11.269696,7.4287705,28.532566,7.876153,207.40106,89.41173
1398,34.3433,-101.30364,11.278791,7.3974013,28.232458,8.0212965,208.12814,90.24002
1399,34.39739,-101.30276,11.256696,7.428771,28.532566,7.876153,207.40106,89.41173
1400,34.35858,-101.30212,11.3047905,7.3974013,28.232458,8.0212965,208.12814,90.24002
1401,34.33249,-101.32551,11.252791,7.397401,28.232458,8.0212965,208.12814,90.24002
1402,34.40102,-101.33778,11.2761965,7.428771,28.532566,7.876153,207.40106,89.41173
1403,34.34203,-101.31807,11.26579,7.3974013,28.232458,8.0212965,208.12814,90.24002
1404,34.37235,-101.34022,11.252791,7.397401,28.232458,8.0212965,208.12814,90.24002
1405,34.38316,-101.30984,11.269696,7.4287705,28.532566,7.876153,207.40106,89.41173
1406,34.39864,-101.33503,11.295696,7.428771,28.532566,7.876153,207.40106,89.41173
1407,34.34345,-101.32549,11.26579,7.3974013,28.232458,8.0212965,208.12814,90.24002
1408,34.38778,-101.2668,11.334698,7.428771,28.532566,7.876153,207.40106,89.41173
1409,34.40413,-101.32555,11.250196,7.4287715,28.532566,7.876153,207.40106,89.41173
1410,34.32803,-101.33574,11.259291,7.397401,28.232458,8.0212965,208.12814,90.24002
1411,34.36547,-101.29309,11.330791,7.3974013,28.232458,8.0212965,208.12814,90.24002
1412,34.4141,-101.32334,11.250196,7.4287715,28.532566,7.876153,207.40106,89.41173
1413,34.3508,-101.28373,11.330791,7.3974013,28.232458,8.0212965,208.12814,90.24002
1414,34.37378,-101.30801,11.29829,7.3974013,28.232458,8.0212965,208.12814,90.24002
1415,34.38042,-101.33233,11.256696,7.428771,28.532566,7.876153,207.40106,89.41173
1416,34.37108,-101.33613,11.252791,7.397401,28.232458,8.0212965,208.12814,90.24002
1417,34.4198,-101.30767,11.269696,7.4287705,28.532566,7.876153,207.40106,89.41173
1418,34.38083,-101.28266,11.321697,7.428771,28.532566,7.876153,207.40106,89.41173
1419,34.40424,-101.28902,11.295696,7.428771,28.532566,7.876153,207.40106,89.41173
1420,34.38023,-101.32299,11.256696,7.428771,28.532566,7.876153,207.40106,89.41173
1421,34.34498,-101.30756,11.278791,7.3974013,28.232458,8.0212965,208.12814,90.24002
1422,34.35349,-101.31821,11.285292,7.3974013,28.232458,8.0212965,208.12814,90.24002
1423,34.37279,-101.30473,11.3047905,7.3974013,28.232458,8.0212965,208.12814,90.24002
1424,34.38992,-101.26911,11.321697,7.428771,28.532566,7.876153,207.40106,89.41173
1425,34.41784,-101.30492,11.269696,7.4287705,28.532566,7.876153,207.40106,89.41173
1426,34.34176,-101.29988,11.29179,7.3974013,28.232458,8.0212965,208.12814,90.24002
1427,34.39877,-101.32118,11.2761965,7.428771,28.532566,7.876153,207.40106,89.41173
1428,34.39327,-101.29684,11.269696,7.4287705,28.532566,7.876153,207.40106,89.41173
1429,34.3869,-101.28901,11.315196,7.428771,28.532566,7.876153,207.40106,89.41173
1430,34.37892,-101.27953,11.328197,7.428771,28.532566,7.876153,207.40106,89.41173
1431,34.3942,-101.33413,11.302196,7.428771,28.532566,7.876153,207.40106,89.41173
1432,34.32137,-101.31902,11.259291,7.397401,28.232458,8.0212965,208.12814,90.24002
1433,34.35416,-101.29313,11.3047905,7.3974013,28.232458,8.0212965,208.12814,90.24002
1434,34.39969,-101.30576,11.256696,7.428771,28.532566,7.876153,207.40106,89.41173
1435,34.36718,-101.2962,11.317791,7.3974013,28.232458,8.0212965,208.12814,90.24002
1436,34.38567,-101.33746,11.250196,7.4287715,28.532566,7.876153,207.40106,89.41173
1437,34.36888,-101.29926,11.31129,7.3974013,28.232458,8.0212965,208.12814,90.24002
1438,34.35455,-101.32659,11.285292,7.3974013,28.232458,8.0212965,208.12814,90.24002
1439,34.3312,-101.32245,11.252791,7.397401,28.232458,8.0212965,208.12814,90.24002
1440,34.42197,-101.31005,11.269696,7.4287705,28.532566,7.876153,207.40106,89.41173
1441,34.39856,-101.27481,11.328197,7.428771,28.532566,7.876153,207.40106,89.41173
1442,34.40253,-101.32231,11.243696,7.428771,28.532566,7.876153,207.40106,89.41173
1443,34.39621,-101.3181,11.2241955,7.428771,28.532566,7.876153,207.40106,89.41173
1444,34.37063,-101.30242,11.29829,7.3974013,28.232458,8.0212965,208.12814,90.24002
1445,34.32998,-101.31633,11.252791,7.397401,28.232458,8.0212965,208.12814,90.24002
1446,34.396,-101.27248,11.328197,7.428771,28.532566,7.876153,207.40106,89.41173
1447,34.40376,-101.34036,11.237196,7.428771,28.532566,7.876153,207.40106,89.41173
1448,34.41264,-101.32007,11.250196,7.4287715,28.532566,7.876153,207.40106,89.41173
1449,34.3415,-101.31439,11.26579,7.3974013,28.232458,8.0212965,208.12814,90.24002
1450,34.32332,-101.32554,11.272291,7.3974013,28.232458,8.0212965,208.12814,90.24002
1451,34.39344,-101.27021,11.321697,7.428771,28.532566,7.876153,207.40106,89.41173
1452,34.41402,-101.29957,11.282697,7.428771,28.532566,7.876153,207.40106,89.41173
1453,34.36971,-101.33238,11.26579,7.3974013,28.232458,8.0212965,208.12814,90.24002
1454,34.35645,-101.29755,11.3047905,7.3974013,28.232458,8.0212965,208.12814,90.24002
1455,34.367,-101.32449,11.272291,7.3974013,28.232458,8.0212965,208.12814,90.24002
1456,34.38163,-101.32644,11.256696,7.428771,28.532566,7.876153,207.40106,89.41173
1457,34.40099,-101.27928,11.315196,7.428771,28.532566,7.876153,207.40106,89.41173
1458,34.39365,-101.3159,11.237196,7.428771,28.532566,7.876153,207.40106,89.41173
1459,34.35246,-101.28822,11.317791,7.3974013,28.232458,8.0212965,208.12814,90.24002
1460,34.40171,-101.30883,11.250196,7.4287715,28.532566,7.876153,207.40106,89.41173
1461,34.38951,-101.29261,11.295696,7.428771,28.532566,7.876153,207.40106,89.41173
1462,34.32584,-101.33238,11.272291,7.3974013,28.232458,8.0212965,208.12814,90.24002
1463,34.35455,-101.32228,11.278791,7.3974013,28.232458,8.0212965,208.12814,90.24002
1464,34.40207,-101.28263,11.308697,7.428771,28.532566,7.876153,207.40106,89.41173
1465,34.33125,-101.33958,11.29179,7.3974013,28.232458,8.0212965,208.12814,90.24002
1466,34.38268,-101.28583,11.321697,7.428771,28.532566,7.876153,207.40106,89.41173
1467,34.32087,-101.31433,11.259291,7.397401,28.232458,8.0212965,208.12814,90.24002
1468,34.3788,-101.31957,11.263196,7.4287705,28.532566,7.876153,207.40106,89.41173
1469,34.38106,-101.3071,11.2761965,7.428771,28.532566,7.876153,207.40106,89.41173
1470,34.41488,-101.32683,11.250196,7.4287715,28.532566,7.876153,207.40106,89.41173
1471,34.36897,-101.3276,11.272291,7.3974013,28.232458,8.0212965,208.12814,90.24002
1472,34.40313,-101.28582,11.302196,7.428771,28.532566,7.876153,207.40106,89.41173
1473,34.38297,-101.33481,11.256696,7.428771,28.532566,7.876153,207.40106,89.41173
1474,34.34271,-101.32179,11.26579,7.3974013,28.232458,8.0212965,208.12814,90.24002
1475,34.35241,-101.31429,11.29179,7.3974013,28.232458,8.0212965,208.12814,90.24002
1476,34.36459,-101.32187,11.272291,7.3974013,28.232458,8.0212965,208.12814,90.24002
1477,34.41587,-101.30222,11.2761965,7.428771,28.532566,7.876153,207.40106,89.41173
1478,34.83119,-102.95743,10.24919,7.120163,28.174915,8.104476,216.74266,80.94963
1479,34.77154,-103.01823,10.107656,7.07383,28.102943,8.453038,216.16344,82.17724
1480,34.79235,-103.02704,10.029655,7.073829,28.102943,8.453038,216.16344,82.17724
1481,34.79304,-102.94869,10.231156,7.07383,28.102943,8.453038,216.16344,82.17724
1482,34.77144,-102.9482,10.276653,7.0738297,28.102943,8.453038,216.16344,82.17724
1483,34.80851,-102.93066,10.109746,7.0886683,27.869366,8.378312,216.37683,82.01891
1484,34.79017,-102.93876,10.257155,7.07383,28.102943,8.453038,216.16344,82.17724
1485,34.7796,-102.98588,10.153155,7.07383,28.102943,8.453038,216.16344,82.17724
1486,34.7837,-103.00507,10.101155,7.07383,28.102943,8.453038,216.16344,82.17724
1487,34.82418,-102.96559,10.14519,7.120163,28.174915,8.104476,216.74266,80.94963
1488,34.80128,-102.99641,10.106191,7.1201634,28.174915,8.104476,216.74266,80.94963
1489,34.77155,-102.98457,10.192155,7.0738306,28.102943,8.453038,216.16344,82.17724
1490,34.79263,-103.03872,10.003655,7.07383,28.102943,8.453038,216.16344,82.17724
1491,34.76999,-103.00162,10.172654,7.07383,28.102943,8.453038,216.16344,82.17724
1492,34.79168,-103.0099,10.075155,7.073829,28.102943,8.453038,216.16344,82.17724
1493,34.81219,-102.96693,10.132192,7.120164,28.174915,8.104476,216.74266,80.94963
1494,34.8018,-102.98586,10.13869,7.120163,28.174915,8.104476,216.74266,80.94963
1495,34.78301,-103.02473,10.055656,7.07383,28.102943,8.453038,216.16344,82.17724
1496,34.826,-102.97074,10.119191,7.120164,28.174915,8.104476,216.74266,80.94963
1497,34.80933,-102.96263,10.15169,7.120163,28.174915,8.104476,216.74266,80.94963
1498,34.80402,-102.95097,10.203689,7.120163,28.174915,8.104476,216.74266,80.94963
1499,34.82209,-102.9585,10.164691,7.120163,28.174915,8.104476,216.74266,80.94963
1500,34.78595,-102.96008,10.211655,7.07383,28.102943,8.453038,216.16344,82.17724
1501,34.77428,-102.9651,10.205156,7.07383,28.102943,8.453038,216.16344,82.17724
1502,34.78094,-103.03874,10.029655,7.073829,28.102943,8.453038,216.16344,82.17724
1503,34.77201,-102.94003,10.309155,7.07383,28.102943,8.453038,216.16344,82.17724
1504,34.80992,-102.97795,10.12569,7.120164,28.174915,8.104476,216.74266,80.94963
1505,34.78036,-102.9759,10.166156,7.0738306,28.102943,8.453038,216.16344,82.17724
1506,34.81691,-102.95048,10.19719,7.120163,28.174915,8.104476,216.74266,80.94963
1507,34.77288,-103.02656,10.075155,7.073829,28.102943,8.453038,216.16344,82.17724
1508,34.82688,-102.92364,10.161747,7.0886693,27.869366,8.378312,216.37683,82.01891
1509,34.77862,-103.03481,10.042655,7.07383,28.102943,8.453038,216.16344,82.17724
1510,34.8114,-102.93957,10.070748,7.0886693,27.869366,8.378312,216.37683,82.01891
1511,34.77208,-102.97498,10.205156,7.07383,28.102943,8.453038,216.16344,82.17724
1512,34.83205,-102.93607,10.116246,7.0886693,27.869366,8.378312,216.37683,82.01891
1513,34.77132,-102.95755,10.237656,7.07383,28.102943,8.453038,216.16344,82.17724
1514,26.50955,-97.74715,21.166582,5.627654,23.607353,6.7809157,159.38725,97.678406
1515,26.50632,-97.66727,21.120014,5.4984226,23.476044,6.706576,163.2825,98.12146
1516,26.52398,-97.75481,21.166582,5.627654,23.607353,6.7809157,159.38725,97.678406
1517,26.508,-97.75104,21.17308,5.627654,23.607353,6.7809157,159.38725,97.678406
1518,26.53888,-97.68298,21.113518,5.498423,23.476044,6.706576,163.2825,98.12146
1519,26.51154,-97.6078,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1520,26.53968,-97.67047,21.120014,5.4984226,23.476044,6.706576,163.2825,98.12146
1521,26.53885,-97.70915,21.17308,5.627654,23.607353,6.7809157,159.38725,97.678406
1522,26.51219,-97.71618,21.179585,5.627654,23.607353,6.7809157,159.38725,97.678406
1523,26.50983,-97.71877,21.179585,5.627654,23.607353,6.7809157,159.38725,97.678406
1524,26.53141,-97.73586,21.17308,5.627654,23.607353,6.7809157,159.38725,97.678406
1525,26.531,-97.61331,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1526,26.51646,-97.73323,21.17308,5.627654,23.607353,6.7809157,159.38725,97.678406
1527,26.53866,-97.67444,21.113518,5.498423,23.476044,6.706576,163.2825,98.12146
1528,26.51928,-97.61668,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1529,26.53924,-97.69576,21.179585,5.627654,23.607353,6.7809157,159.38725,97.678406
1530,26.51583,-97.75758,21.17308,5.627654,23.607353,6.7809157,159.38725,97.678406
1531,26.50605,-97.67477,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1532,26.51722,-97.69886,21.179585,5.627654,23.607353,6.7809157,159.38725,97.678406
1533,26.51421,-97.7081,21.179585,5.627654,23.607353,6.7809157,159.38725,97.678406
1534,26.50757,-97.63854,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1535,26.50976,-97.69811,21.179585,5.627654,23.607353,6.7809157,159.38725,97.678406
1536,26.53921,-97.66689,21.120014,5.4984226,23.476044,6.706576,163.2825,98.12146
1537,26.52942,-97.62482,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1538,26.50994,-97.69283,21.186083,5.6276546,23.607353,6.7809157,159.38725,97.678406
1539,26.51633,-97.70563,21.17308,5.627654,23.607353,6.7809157,159.38725,97.678406
1540,26.49819,-97.75885,21.281124,5.602522,24.408205,7.056531,162.82968,98.07347
1541,26.50626,-97.67098,21.120014,5.4984226,23.476044,6.706576,163.2825,98.12146
1542,26.50767,-97.6097,21.120014,5.4984226,23.476044,6.706576,163.2825,98.12146
1543,26.51257,-97.63327,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1544,26.52353,-97.63525,21.120014,5.4984226,23.476044,6.706576,163.2825,98.12146
1545,26.52479,-97.63162,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1546,26.53943,-97.62888,21.133015,5.498423,23.476044,6.706576,163.2825,98.12146
1547,26.53848,-97.67871,21.113518,5.498423,23.476044,6.706576,163.2825,98.12146
1548,26.53039,-97.617,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1549,26.53883,-97.69967,21.179585,5.627654,23.607353,6.7809157,159.38725,97.678406
1550,26.51772,-97.6224,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1551,26.52043,-97.6899,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1552,26.50955,-97.65701,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1553,26.50673,-97.65952,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1554,26.50637,-97.66309,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1555,26.53904,-97.74714,21.179585,5.627654,23.607353,6.7809157,159.38725,97.678406
1556,26.53475,-97.73145,21.17308,5.627654,23.607353,6.7809157,159.38725,97.678406
1557,26.5093,-97.68603,21.120014,5.4984226,23.476044,6.706576,163.2825,98.12146
1558,26.53888,-97.69138,21.179585,5.627654,23.607353,6.7809157,159.38725,97.678406
1559,26.50103,-97.75498,21.281124,5.602522,24.408205,7.056531,162.82968,98.07347
1560,26.5371,-97.63633,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1561,26.52168,-97.68422,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1562,26.53994,-97.72884,21.179585,5.627654,23.607353,6.7809157,159.38725,97.678406
1563,26.5076,-97.60176,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1564,26.5211,-97.6734,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1565,26.53957,-97.6875,21.113518,5.498423,23.476044,6.706576,163.2825,98.12146
1566,26.52586,-97.60645,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1567,26.51489,-97.74287,21.17308,5.627654,23.607353,6.7809157,159.38725,97.678406
1568,26.52998,-97.62118,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1569,26.50851,-97.63485,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1570,26.53953,-97.66354,21.120014,5.4984226,23.476044,6.706576,163.2825,98.12146
1571,26.52083,-97.60622,21.126513,5.4984217,23.476044,6.706576,163.2825,98.12146
1572,26.52241,-97.64953,21.120014,5.4984226,23.476044,6.706576,163.2825,98.12146
